"Blancos", 0, 14038, 2.12
"Nulos", 0, 10823, 1.64
"PP", 33, 382569, 58.82
"PSOE", 11, 155157, 23.86
"IUV-RM", 1, 50913, 7.83
"UPyD", 0, 29236, 4.5
"LV-ECOLO", 0, 7618, 1.17
"C.D.L.", 0, 3917, 0.6
"P.R.D.E.", 0, 1173, 0.18
"PEE", 0, 1050, 0.16
"D.N.", 0, 852, 0.13
"C.D.U.R.", 0, 830, 0.13
"CYD", 0, 822, 0.13
"U.C.E.", 0, 713, 0.11
"NOSTRADAMUS", 0, 620, 0.1
"FE", 0, 488, 0.08
"PRCRM", 0, 220, 0.03
"C.C.SE", 0, 182, 0.03
