"Blancos", 0, 8151, 2.5
"Nulos", 0, 4039, 1.2
"UPN", 19, 111278, 34.5
"PSN-PSOE", 9, 51054, 15.8
"NA-BAI2011", 8, 49768, 15.4
"BILDU", 7, 42839, 13.3
"PP", 4, 23449, 7.3
"IZQ-EZK", 3, 18409, 5.7
"CDN", 0, 4651, 1.4
"ECOLO", 0, 4208, 1.3
"RCN-NOK", 0, 3141, 1
"UPyD", 0, 2208, 0.7
"IXN", 0, 1352, 0.4
"SAIn", 0, 1054, 0.3
"DNE", 0, 960, 0.3
