'PP' 580   133.629   45,92%  
'PSOE' 412  105.335  36,20% 
' '         
'EUPV-VERDS-IR:ACORD' 5  5.126  1,76% 
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
'CVa' 1  1.855  0,64% 
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
